route_id,mode,operator,departure_time,hour,weekday,stops_count,distance_km_est,scheduled_travel_time_min,observed_travel_time_min,passenger_count,frequency_min,trips_per_day_est,source
R0002,transmilenio_troncal,Operador B,2025-10-01T15:30:00,15,2,5,5.17,19,18.46,51,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T15:35:00,15,2,5,5.17,19,19.92,38,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T15:40:00,15,2,5,5.17,19,15.99,46,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T15:45:00,15,2,5,5.17,19,19.92,41,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T15:50:00,15,2,5,5.17,19,21.03,35,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T15:55:00,15,2,5,5.17,19,19.36,44,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T16:00:00,16,2,5,5.17,19,21.12,48,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T16:05:00,16,2,5,5.17,19,19.36,44,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T16:10:00,16,2,5,5.17,19,21.49,36,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T16:15:00,16,2,5,5.17,19,19.71,51,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T16:20:00,16,2,5,5.17,19,22.59,39,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T16:25:00,16,2,5,5.17,19,24.33,61,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T16:30:00,16,2,5,5.17,19,23.62,42,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T16:35:00,16,2,5,5.17,19,21.9,54,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T16:40:00,16,2,5,5.17,19,22.37,52,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T16:45:00,16,2,5,5.17,19,19.58,50,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T16:50:00,16,2,5,5.17,19,22.11,44,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T16:55:00,16,2,5,5.17,19,23.54,53,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T17:00:00,17,2,5,5.17,19,19.43,63,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T17:05:00,17,2,5,5.17,19,21.93,54,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T17:10:00,17,2,5,5.17,19,26.25,54,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T17:15:00,17,2,5,5.17,19,22.28,52,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T17:20:00,17,2,5,5.17,19,23.66,40,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T17:25:00,17,2,5,5.17,19,23.02,47,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T17:30:00,17,2,5,5.17,19,25.51,58,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T17:35:00,17,2,5,5.17,19,21.52,62,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T17:40:00,17,2,5,5.17,19,26.41,42,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T17:45:00,17,2,5,5.17,19,22.14,47,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T17:50:00,17,2,5,5.17,19,27.93,54,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T17:55:00,17,2,5,5.17,19,24.97,58,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T18:00:00,18,2,5,5.17,19,24.11,56,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T18:05:00,18,2,5,5.17,19,24.91,43,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T18:10:00,18,2,5,5.17,19,23.34,50,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T18:15:00,18,2,5,5.17,19,20.82,48,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T18:20:00,18,2,5,5.17,19,20.84,53,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T18:25:00,18,2,5,5.17,19,24.12,48,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T18:30:00,18,2,5,5.17,19,26.85,46,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T18:35:00,18,2,5,5.17,19,23.54,48,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T18:40:00,18,2,5,5.17,19,23.17,55,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T18:45:00,18,2,5,5.17,19,22.64,52,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T18:50:00,18,2,5,5.17,19,28.13,50,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T18:55:00,18,2,5,5.17,19,23.33,52,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T19:00:00,19,2,5,5.17,19,20.39,51,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T19:05:00,19,2,5,5.17,19,17.33,61,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T19:10:00,19,2,5,5.17,19,25.87,35,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T19:15:00,19,2,5,5.17,19,24.12,65,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T19:20:00,19,2,5,5.17,19,24.54,48,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T19:25:00,19,2,5,5.17,19,26.02,52,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T19:30:00,19,2,5,5.17,19,30.14,49,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T19:35:00,19,2,5,5.17,19,23.41,53,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T19:40:00,19,2,5,5.17,19,22.38,38,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T19:45:00,19,2,5,5.17,19,20.98,46,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T19:50:00,19,2,5,5.17,19,29.14,44,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T19:55:00,19,2,5,5.17,19,25.31,49,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T20:00:00,20,2,5,5.17,19,21.83,40,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T20:05:00,20,2,5,5.17,19,22.08,46,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T20:10:00,20,2,5,5.17,19,17.34,42,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T20:15:00,20,2,5,5.17,19,19.48,39,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T20:20:00,20,2,5,5.17,19,19.12,46,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T20:25:00,20,2,5,5.17,19,16.75,38,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T20:30:00,20,2,5,5.17,19,20.8,35,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T20:35:00,20,2,5,5.17,19,20.91,30,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T20:40:00,20,2,5,5.17,19,19.8,41,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T20:45:00,20,2,5,5.17,19,18.61,29,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T20:50:00,20,2,5,5.17,19,19.0,36,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T20:55:00,20,2,5,5.17,19,18.75,29,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T21:00:00,21,2,5,5.17,19,18.17,42,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T21:05:00,21,2,5,5.17,19,16.03,50,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T21:10:00,21,2,5,5.17,19,18.35,47,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T21:15:00,21,2,5,5.17,19,19.29,42,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T21:20:00,21,2,5,5.17,19,20.09,44,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T21:25:00,21,2,5,5.17,19,18.0,37,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T21:30:00,21,2,5,5.17,19,21.43,40,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T21:35:00,21,2,5,5.17,19,17.96,34,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T21:40:00,21,2,5,5.17,19,20.86,39,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T21:45:00,21,2,5,5.17,19,15.9,33,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T21:50:00,21,2,5,5.17,19,22.92,45,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T21:55:00,21,2,5,5.17,19,21.51,48,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T22:00:00,22,2,5,5.17,19,20.79,45,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T22:05:00,22,2,5,5.17,19,17.28,33,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T22:10:00,22,2,5,5.17,19,18.27,58,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T22:15:00,22,2,5,5.17,19,23.08,60,5,199,synthetic_generated_by_chatgpt
R0002,transmilenio_troncal,Operador B,2025-10-01T22:20:00,22,2,5,5.17,19,17.4,32,5,199,synthetic_generated_by_chatgpt
R0003,sitp_complementaria,Consorcio Zonal,2025-10-01T06:04:00,6,2,13,14.9,49,63.04,18,30,32,synthetic_generated_by_chatgpt
R0003,sitp_complementaria,Consorcio Zonal,2025-10-01T06:34:00,6,2,13,14.9,49,70.4,17,30,32,synthetic_generated_by_chatgpt
R0003,sitp_complementaria,Consorcio Zonal,2025-10-01T07:04:00,7,2,13,14.9,49,75.99,16,30,32,synthetic_generated_by_chatgpt
R0003,sitp_complementaria,Consorcio Zonal,2025-10-01T07:34:00,7,2,13,14.9,49,62.85,16,30,32,synthetic_generated_by_chatgpt
R0003,sitp_complementaria,Consorcio Zonal,2025-10-01T08:04:00,8,2,13,14.9,49,61.64,19,30,32,synthetic_generated_by_chatgpt
R0003,sitp_complementaria,Consorcio Zonal,2025-10-01T08:34:00,8,2,13,14.9,49,72.62,23,30,32,synthetic_generated_by_chatgpt
R0003,sitp_complementaria,Consorcio Zonal,2025-10-01T09:04:00,9,2,13,14.9,49,54.7,14,30,32,synthetic_generated_by_chatgpt
R0003,sitp_complementaria,Consorcio Zonal,2025-10-01T09:34:00,9,2,13,14.9,49,63.98,14,30,32,synthetic_generated_by_chatgpt
R0003,sitp_complementaria,Consorcio Zonal,2025-10-01T10:04:00,10,2,13,14.9,49,67.35,26,30,32,synthetic_generated_by_chatgpt
R0003,sitp_complementaria,Consorcio Zonal,2025-10-01T10:34:00,10,2,13,14.9,49,46.13,20,30,32,synthetic_generated_by_chatgpt
R0003,sitp_complementaria,Consorcio Zonal,2025-10-01T11:04:00,11,2,13,14.9,49,49.87,15,30,32,synthetic_generated_by_chatgpt
R0003,sitp_complementaria,Consorcio Zonal,2025-10-01T11:34:00,11,2,13,14.9,49,54.03,21,30,32,synthetic_generated_by_chatgpt
R0003,sitp_complementaria,Consorcio Zonal,2025-10-01T12:04:00,12,2,13,14.9,49,52.8,12,30,32,synthetic_generated_by_chatgpt
R0003,sitp_complementaria,Consorcio Zonal,2025-10-01T12:34:00,12,2,13,14.9,49,50.34,16,30,32,synthetic_generated_by_chatgpt
R0003,sitp_complementaria,Consorcio Zonal,2025-10-01T13:04:00,13,2,13,14.9,49,53.14,14,30,32,synthetic_generated_by_chatgpt
R0003,sitp_complementaria,Consorcio Zonal,2025-10-01T13:34:00,13,2,13,14.9,49,61.19,22,30,32,synthetic_generated_by_chatgpt
R0003,sitp_complementaria,Consorcio Zonal,2025-10-01T14:04:00,14,2,13,14.9,49,47.04,11,30,32,synthetic_generated_by_chatgpt
R0003,sitp_complementaria,Consorcio Zonal,2025-10-01T14:34:00,14,2,13,14.9,49,50.17,15,30,32,synthetic_generated_by_chatgpt
R0003,sitp_complementaria,Consorcio Zonal,2025-10-01T15:04:00,15,2,13,14.9,49,49.48,16,30,32,synthetic_generated_by_chatgpt
R0003,sitp_complementaria,Consorcio Zonal,2025-10-01T15:34:00,15,2,13,14.9,49,43.85,15,30,32,synthetic_generated_by_chatgpt
R0003,sitp_complementaria,Consorcio Zonal,2025-10-01T16:04:00,16,2,13,14.9,49,63.44,21,30,32,synthetic_generated_by_chatgpt
R0003,sitp_complementaria,Consorcio Zonal,2025-10-01T16:34:00,16,2,13,14.9,49,65.04,18,30,32,synthetic_generated_by_chatgpt
R0003,sitp_complementaria,Consorcio Zonal,2025-10-01T17:04:00,17,2,13,14.9,49,53.28,14,30,32,synthetic_generated_by_chatgpt
R0003,sitp_complementaria,Consorcio Zonal,2025-10-01T17:34:00,17,2,13,14.9,49,50.56,17,30,32,synthetic_generated_by_chatgpt
R0003,sitp_complementaria,Consorcio Zonal,2025-10-01T18:04:00,18,2,13,14.9,49,62.0,11,30,32,synthetic_generated_by_chatgpt
R0003,sitp_complementaria,Consorcio Zonal,2025-10-01T18:34:00,18,2,13,14.9,49,59.96,10,30,32,synthetic_generated_by_chatgpt
R0003,sitp_complementaria,Consorcio Zonal,2025-10-01T19:04:00,19,2,13,14.9,49,53.54,16,30,32,synthetic_generated_by_chatgpt
R0003,sitp_complementaria,Consorcio Zonal,2025-10-01T19:34:00,19,2,13,14.9,49,62.83,18,30,32,synthetic_generated_by_chatgpt
R0003,sitp_complementaria,Consorcio Zonal,2025-10-01T20:04:00,20,2,13,14.9,49,49.65,17,30,32,synthetic_generated_by_chatgpt
R0003,sitp_complementaria,Consorcio Zonal,2025-10-01T20:34:00,20,2,13,14.9,49,54.55,17,30,32,synthetic_generated_by_chatgpt
R0003,sitp_complementaria,Consorcio Zonal,2025-10-01T21:04:00,21,2,13,14.9,49,60.2,12,30,32,synthetic_generated_by_chatgpt
R0003,sitp_complementaria,Consorcio Zonal,2025-10-01T21:34:00,21,2,13,14.9,49,47.25,14,30,32,synthetic_generated_by_chatgpt
R0004,sitp_complementaria,Transmilenio S.A.,2025-10-01T06:40:00,6,2,16,17.43,52,70.22,20,15,59,synthetic_generated_by_chatgpt
R0004,sitp_complementaria,Transmilenio S.A.,2025-10-01T06:55:00,6,2,16,17.43,52,81.37,10,15,59,synthetic_generated_by_chatgpt
R0004,sitp_complementaria,Transmilenio S.A.,2025-10-01T07:10:00,7,2,16,17.43,52,57.71,19,15,59,synthetic_generated_by_chatgpt
R0004,sitp_complementaria,Transmilenio S.A.,2025-10-01T07:25:00,7,2,16,17.43,52,61.58,31,15,59,synthetic_generated_by_chatgpt
R0004,sitp_complementaria,Transmilenio S.A.,2025-10-01T07:40:00,7,2,16,17.43,52,61.87,17,15,59,synthetic_generated_by_chatgpt
R0004,sitp_complementaria,Transmilenio S.A.,2025-10-01T07:55:00,7,2,16,17.43,52,50.35,24,15,59,synthetic_generated_by_chatgpt
R0004,sitp_complementaria,Transmilenio S.A.,2025-10-01T08:10:00,8,2,16,17.43,52,57.39,18,15,59,synthetic_generated_by_chatgpt
R0004,sitp_complementaria,Transmilenio S.A.,2025-10-01T08:25:00,8,2,16,17.43,52,66.36,18,15,59,synthetic_generated_by_chatgpt
R0004,sitp_complementaria,Transmilenio S.A.,2025-10-01T08:40:00,8,2,16,17.43,52,60.62,14,15,59,synthetic_generated_by_chatgpt
R0004,sitp_complementaria,Transmilenio S.A.,2025-10-01T08:55:00,8,2,16,17.43,52,74.21,16,15,59,synthetic_generated_by_chatgpt
R0004,sitp_complementaria,Transmilenio S.A.,2025-10-01T09:10:00,9,2,16,17.43,52,65.68,16,15,59,synthetic_generated_by_chatgpt
R0004,sitp_complementaria,Transmilenio S.A.,2025-10-01T09:25:00,9,2,16,17.43,52,56.97,12,15,59,synthetic_generated_by_chatgpt
R0004,sitp_complementaria,Transmilenio S.A.,2025-10-01T09:40:00,9,2,16,17.43,52,55.97,14,15,59,synthetic_generated_by_chatgpt
R0004,sitp_complementaria,Transmilenio S.A.,2025-10-01T09:55:00,9,2,16,17.43,52,58.67,18,15,59,synthetic_generated_by_chatgpt
R0004,sitp_complementaria,Transmilenio S.A.,2025-10-01T10:10:00,10,2,16,17.43,52,45.51,17,15,59,synthetic_generated_by_chatgpt
R0004,sitp_complementaria,Transmilenio S.A.,2025-10-01T10:25:00,10,2,16,17.43,52,49.96,15,15,59,synthetic_generated_by_chatgpt
R0004,sitp_complementaria,Transmilenio S.A.,2025-10-01T10:40:00,10,2,16,17.43,52,51.71,10,15,59,synthetic_generated_by_chatgpt
R0004,sitp_complementaria,Transmilenio S.A.,2025-10-01T10:55:00,10,2,16,17.43,52,57.42,11,15,59,synthetic_generated_by_chatgpt
R0004,sitp_complementaria,Transmilenio S.A.,2025-10-01T11:10:00,11,2,16,17.43,52,46.87,17,15,59,synthetic_generated_by_chatgpt
R0004,sitp_complementaria,Transmilenio S.A.,2025-10-01T11:25:00,11,2,16,17.43,52,55.95,13,15,59,synthetic_generated_by_chatgpt
R0004,sitp_complementaria,Transmilenio S.A.,2025-10-01T11:40:00,11,2,16,17.43,52,67.83,17,15,59,synthetic_generated_by_chatgpt
R0004,sitp_complementaria,Transmilenio S.A.,2025-10-01T11:55:00,11,2,16,17.43,52,51.7,13,15,59,synthetic_generated_by_chatgpt
R0004,sitp_complementaria,Transmilenio S.A.,2025-10-01T12:10:00,12,2,16,17.43,52,48.33,14,15,59,synthetic_generated_by_chatgpt
R0004,sitp_complementaria,Transmilenio S.A.,2025-10-01T12:25:00,12,2,16,17.43,52,49.37,10,15,59,synthetic_generated_by_chatgpt
R0004,sitp_complementaria,Transmilenio S.A.,2025-10-01T12:40:00,12,2,16,17.43,52,50.54,13,15,59,synthetic_generated_by_chatgpt
R0004,sitp_complementaria,Transmilenio S.A.,2025-10-01T12:55:00,12,2,16,17.43,52,46.13,20,15,59,synthetic_generated_by_chatgpt
R0004,sitp_complementaria,Transmilenio S.A.,2025-10-01T13:10:00,13,2,16,17.43,52,52.84,12,15,59,synthetic_generated_by_chatgpt
R0004,sitp_complementaria,Transmilenio S.A.,2025-10-01T13:25:00,13,2,16,17.43,52,52.3,16,15,59,synthetic_generated_by_chatgpt
R0004,sitp_complementaria,Transmilenio S.A.,2025-10-01T13:40:00,13,2,16,17.43,52,45.82,17,15,59,synthetic_generated_by_chatgpt
R0004,sitp_complementaria,Transmilenio S.A.,2025-10-01T13:55:00,13,2,16,17.43,52,52.33,19,15,59,synthetic_generated_by_chatgpt
R0004,sitp_complementaria,Transmilenio S.A.,2025-10-01T14:10:00,14,2,16,17.43,52,49.48,15,15,59,synthetic_generated_by_chatgpt
R0004,sitp_complementaria,Transmilenio S.A.,2025-10-01T14:25:00,14,2,16,17.43,52,51.51,15,15,59,synthetic_generated_by_chatgpt
R0004,sitp_complementaria,Transmilenio S.A.,2025-10-01T14:40:00,14,2,16,17.43,52,47.97,14,15,59,synthetic_generated_by_chatgpt
R0004,sitp_complementaria,Transmilenio S.A.,2025-10-01T14:55:00,14,2,16,17.43,52,52.65,17,15,59,synthetic_generated_by_chatgpt
R0004,sitp_complementaria,Transmilenio S.A.,2025-10-01T15:10:00,15,2,16,17.43,52,50.73,16,15,59,synthetic_generated_by_chatgpt
R0004,sitp_complementaria,Transmilenio S.A.,2025-10-01T15:25:00,15,2,16,17.43,52,48.54,15,15,59,synthetic_generated_by_chatgpt
R0004,sitp_complementaria,Transmilenio S.A.,2025-10-01T15:40:00,15,2,16,17.43,52,53.97,17,15,59,synthetic_generated_by_chatgpt
R0004,sitp_complementaria,Transmilenio S.A.,2025-10-01T15:55:00,15,2,16,17.43,52,35.53,17,15,59,synthetic_generated_by_chatgpt
R0004,sitp_complementaria,Transmilenio S.A.,2025-10-01T16:10:00,16,2,16,17.43,52,59.57,17,15,59,synthetic_generated_by_chatgpt
R0004,sitp_complementaria,Transmilenio S.A.,2025-10-01T16:25:00,16,2,16,17.43,52,65.59,14,15,59,synthetic_generated_by_chatgpt
R0004,sitp_complementaria,Transmilenio S.A.,2025-10-01T16:40:00,16,2,16,17.43,52,62.56,13,15,59,synthetic_generated_by_chatgpt
R0004,sitp_complementaria,Transmilenio S.A.,2025-10-01T16:55:00,16,2,16,17.43,52,57.26,22,15,59,synthetic_generated_by_chatgpt
R0004,sitp_complementaria,Transmilenio S.A.,2025-10-01T17:10:00,17,2,16,17.43,52,61.83,12,15,59,synthetic_generated_by_chatgpt
R0004,sitp_complementaria,Transmilenio S.A.,2025-10-01T17:25:00,17,2,16,17.43,52,63.05,18,15,59,synthetic_generated_by_chatgpt
R0004,sitp_complementaria,Transmilenio S.A.,2025-10-01T17:40:00,17,2,16,17.43,52,77.93,15,15,59,synthetic_generated_by_chatgpt
R0004,sitp_complementaria,Transmilenio S.A.,2025-10-01T17:55:00,17,2,16,17.43,52,64.8,23,15,59,synthetic_generated_by_chatgpt
R0004,sitp_complementaria,Transmilenio S.A.,2025-10-01T18:10:00,18,2,16,17.43,52,57.02,11,15,59,synthetic_generated_by_chatgpt
R0004,sitp_complementaria,Transmilenio S.A.,2025-10-01T18:25:00,18,2,16,17.43,52,68.98,16,15,59,synthetic_generated_by_chatgpt
R0004,sitp_complementaria,Transmilenio S.A.,2025-10-01T18:40:00,18,2,16,17.43,52,71.86,22,15,59,synthetic_generated_by_chatgpt
R0004,sitp_complementaria,Transmilenio S.A.,2025-10-01T18:55:00,18,2,16,17.43,52,70.15,13,15,59,synthetic_generated_by_chatgpt
R0004,sitp_complementaria,Transmilenio S.A.,2025-10-01T19:10:00,19,2,16,17.43,52,57.91,22,15,59,synthetic_generated_by_chatgpt
R0004,sitp_complementaria,Transmilenio S.A.,2025-10-01T19:25:00,19,2,16,17.43,52,66.58,22,15,59,synthetic_generated_by_chatgpt
R0004,sitp_complementaria,Transmilenio S.A.,2025-10-01T19:40:00,19,2,16,17.43,52,49.36,26,15,59,synthetic_generated_by_chatgpt
R0004,sitp_complementaria,Transmilenio S.A.,2025-10-01T19:55:00,19,2,16,17.43,52,47.84,20,15,59,synthetic_generated_by_chatgpt
R0004,sitp_complementaria,Transmilenio S.A.,2025-10-01T20:10:00,20,2,16,17.43,52,56.66,16,15,59,synthetic_generated_by_chatgpt
R0004,sitp_complementaria,Transmilenio S.A.,2025-10-01T20:25:00,20,2,16,17.43,52,57.11,13,15,59,synthetic_generated_by_chatgpt
R0004,sitp_complementaria,Transmilenio S.A.,2025-10-01T20:40:00,20,2,16,17.43,52,46.82,13,15,59,synthetic_generated_by_chatgpt
R0004,sitp_complementaria,Transmilenio S.A.,2025-10-01T20:55:00,20,2,16,17.43,52,56.24,16,15,59,synthetic_generated_by_chatgpt
R0004,sitp_complementaria,Transmilenio S.A.,2025-10-01T21:10:00,21,2,16,17.43,52,53.3,16,15,59,synthetic_generated_by_chatgpt
R0005,transmilenio_troncal,Operador B,2025-10-01T06:55:00,6,2,16,14.89,55,73.7,20,30,28,synthetic_generated_by_chatgpt
R0005,transmilenio_troncal,Operador B,2025-10-01T07:25:00,7,2,16,14.89,55,56.16,20,30,28,synthetic_generated_by_chatgpt
